Time [s],Channel 0
18.602945800,1
18.602954500,0
18.602962400,1
18.602982500,0
18.602991500,1
18.603000300,0
18.603058600,1
18.603078700,0
18.603087800,1
18.603096400,0
18.603113200,1
18.603121900,0
18.603147000,1
18.603175300,0
18.603226400,1
18.603235100,0
18.603251400,1
18.603271600,0
18.603289000,1
18.603323400,0
18.603331800,1
18.603340400,0
18.603348300,1
18.603368500,0
18.603377500,1
18.603394700,0
18.603428300,1
18.603465100,0
18.603474200,1
18.603517100,0
18.603525500,1
18.603562400,0
18.603579800,1
18.603597100,0
18.603630600,1
18.603658800,0
18.603667900,1
18.603676500,0
18.603684900,1
18.603693500,0
18.603727100,1
18.603755400,0
18.603764400,1
18.603773100,0
18.603781400,1
18.603798600,0
18.603806900,1
18.603824200,0
18.603832100,1
18.603852200,0
18.603861200,1
18.603878500,0
18.603895200,1
18.603903900,0
18.603920600,1
18.603948900,0
18.603966300,1
18.603975000,0
18.603991700,1
18.604017600,0
18.604025500,1
18.604045500,0
18.604054600,1
18.604063300,0
18.604071600,1
18.604080300,0
18.604097000,1
18.604105700,0
18.604122000,1
18.604142100,0
18.604159500,1
18.604176900,0
18.604193500,1
18.604239000,0
18.604248000,1
18.604256700,0
18.604265000,1
18.604273700,0
18.604307200,1
18.604335600,0
18.604369800,1
18.604404200,0
18.604412100,1
18.604432300,0
18.604441300,1
18.604458500,0
18.604466800,1
18.604484100,0
18.604492400,1
18.604529200,0
18.604538300,1
18.604564100,0
18.604597600,1
18.604626000,0
18.604643400,1
18.604669200,0
18.604685900,1
18.604694600,0
18.604702500,1
18.604722600,0
18.604731600,1
18.604740300,0
18.604765400,1
18.604782700,0
18.604791000,1
18.604819200,0
18.604828300,1
18.604862800,0
18.604879500,1
18.605480100,0
18.605497100,1
18.605505800,0
18.605514300,1
18.605523000,0
18.605531500,1
18.605540200,0
18.605548700,1
18.634787100,0
18.634796100,1
18.634804800,0
18.634813100,1
18.634830400,0
18.634847100,1
18.634855800,0
18.634863700,1
18.634883800,0
18.634909700,1
18.634927000,0
18.634943700,1
18.634952400,0
18.634960300,1
18.634980400,0
18.634989400,1
18.634998200,0
18.635056500,1
18.635076600,0
18.635085700,1
18.635094400,0
18.635111100,1
18.635173800,0
18.635224800,1
18.635233500,0
18.635249800,1
18.635270000,0
18.635287400,1
18.635313200,0
18.635321600,1
18.635330200,0
18.635346600,1
18.635366700,0
18.635375700,1
18.635401500,0
18.635409900,1
18.635418500,0
18.635426900,1
18.635463700,0
18.635472700,1
18.635498600,0
18.635523700,1
18.635532400,0
18.635540300,1
18.635560400,0
18.635586200,1
18.635595000,0
18.635628500,1
18.635656700,0
18.635674200,1
18.635691400,0
18.635716600,1
18.635753400,0
18.635762500,1
18.635771100,0
18.635787900,1
18.635813800,0
18.635830000,1
18.635850100,0
18.635859100,1
18.635867900,0
18.635876100,1
18.635884800,0
18.635893100,1
18.635901800,0
18.635910100,1
18.635918800,0
18.635926700,1
18.635946800,0
18.635955800,1
18.635973100,0
18.635989800,1
18.636007000,0
18.636023400,1
18.636043400,0
18.636094600,1
18.636140000,0
18.636157400,1
18.636166100,0
18.636182800,1
18.636200100,0
18.636208400,1
18.636236600,0
18.636245700,1
18.636271500,0
18.636279900,1
18.636297100,0
18.636305400,1
18.636333700,0
18.636342700,1
18.636351400,0
18.636368100,1
18.636385400,0
18.636393700,1
18.636402400,0
18.636410300,1
18.636430400,0
18.636439500,1
18.636465300,0
18.636473600,1
18.636482300,0
18.636507000,1
18.636527100,0
18.636536200,1
18.636545000,0
18.636553200,1
18.636562000,0
18.636570200,1
18.636578900,0
18.636587200,1
18.636595900,0
18.636603800,1
18.636623900,0
18.636633000,1
18.636641600,0
18.636675200,1
18.636683900,0
18.636692200,1
18.636720400,0
18.636729500,1
18.636772500,0
18.636789300,1
18.636817500,0
18.636835000,1
18.636843700,0
18.636860400,1
18.636869100,0
18.636893800,1
18.637449400,0
18.637457900,1
18.637483800,0
18.637492300,1
18.637501000,0
18.637526700,1
18.666782600,0
18.666791600,1
18.666800300,0
18.666808600,1
18.666825800,0
18.666842600,1
18.666851300,0
18.666859200,1
18.666879300,0
18.666888300,1
18.666905600,0
18.666922300,1
18.666931000,0
18.666939300,1
18.666948000,0
18.666955900,1
18.666976000,0
18.666985100,1
18.666993700,0
18.667052200,1
18.667072200,0
18.667089700,1
18.667098400,0
18.667106700,1
18.667115400,0
18.667123700,1
18.667169100,0
18.667220300,1
18.667229000,0
18.667245300,1
18.667265500,0
18.667274500,1
18.667283100,0
18.667291500,1
18.667300100,0
18.667316900,1
18.667325500,0
18.667333900,1
18.667362100,0
18.667371200,1
18.667388500,0
18.667422000,1
18.667458900,0
18.667467900,1
18.667485200,0
18.667501900,1
18.667527800,0
18.667535700,1
18.667555800,0
18.667564800,1
18.667573600,0
18.667581800,1
18.667599100,0
18.667632300,1
18.667652300,0
18.667669800,1
18.667695700,0
18.667704000,1
18.667712700,0
18.667721000,1
18.667749300,0
18.667758300,1
18.667767000,0
18.667775300,1
18.667801200,0
18.667817900,1
18.667846200,0
18.667855200,1
18.667881100,0
18.667889400,1
18.667898100,0
18.667914800,1
18.667943100,0
18.667960600,1
18.667969200,0
18.667986000,1
18.667994600,0
18.668003000,1
18.668039800,0
18.668057300,1
18.668066000,0
18.668074300,1
18.668083000,0
18.668091300,1
18.668100000,0
18.668116300,1
18.668136400,0
18.668162300,1
18.668179500,0
18.668187900,1
18.668196500,0
18.668204900,1
18.668233100,0
18.668242200,1
18.668250900,0
18.668267600,1
18.668302000,0
18.668309900,1
18.668330000,0
18.668339100,1
18.668356400,0
18.668389900,1
18.668398600,0
18.668406500,1
18.668426600,0
18.668444100,1
18.668461300,0
18.668478100,1
18.668523500,0
18.668541000,1
18.668549700,0
18.668558000,1
18.668575300,0
18.668592000,1
18.668620200,0
18.668637700,1
18.668663600,0
18.668680300,1
18.668689000,0
18.668696900,1
18.668717000,0
18.668742900,1
18.668751600,0
18.668776700,1
18.668785400,0
18.668793300,1
18.668813400,0
18.668839300,1
18.668848000,0
18.668856300,1
18.668873600,0
18.668881900,1
18.669470300,0
18.669478800,1
18.669487500,0
18.669513200,1
18.669521900,0
18.669530400,1
18.701782800,0
18.701791800,1
18.701800500,0
18.701808800,1
18.701826000,0
18.701842800,1
18.701851500,0
18.701859400,1
18.701879500,0
18.701888500,1
18.701905800,0
18.701922500,1
18.701931200,0
18.701939500,1
18.701948200,0
18.701956100,1
18.701976200,0
18.701985300,1
18.701993900,0
18.702052400,1
18.702072400,0
18.702089900,1
18.702098600,0
18.702106900,1
18.702124300,0
18.702132500,1
18.702169300,0
18.702220500,1
18.702229200,0
18.702245500,1
18.702265600,0
18.702274700,1
18.702292000,0
18.702317100,1
18.702362500,0
18.702371600,1
18.702459800,0
18.702477300,1
18.702520300,0
18.702528600,1
18.702556900,0
18.702574300,1
18.702583000,0
18.702591300,1
18.702653900,0
18.702662900,1
18.702705900,0
18.702730700,1
18.702750700,0
18.702785000,1
18.702802300,0
18.702810600,1
18.702819300,0
18.702827200,1
18.702847200,0
18.702864700,1
18.702873400,0
18.702881700,1
18.702944300,0
18.702961700,1
18.702979000,0
18.702995700,1
18.703013000,0
18.703020900,1
18.703040900,0
18.703075300,1
18.703101200,0
18.703117400,1
18.703137500,0
18.703171800,1
18.703189000,0
18.703197300,1
18.703234200,0
18.703251700,1
18.703268900,0
18.703285600,1
18.703294400,0
18.703302600,1
18.703330900,0
18.703356800,1
18.703365500,0
18.703382200,1
18.703390900,0
18.703407200,1
18.703427300,0
18.703444800,1
18.703470600,0
18.703487400,1
18.703524300,0
18.703533300,1
18.703550500,0
18.703558900,1
18.703567500,0
18.703575900,1
18.703584500,0
18.703600900,1
18.703621000,0
18.703630000,1
18.703647300,0
18.703655600,1
18.703672900,0
18.703697600,1
18.703717700,0
18.703752000,1
18.703760700,0
18.703777400,1
18.703814300,0
18.703823300,1
18.703832100,0
18.703857200,1
18.703874400,0
18.703890800,1
18.704473600,0
18.704499300,1
18.704508000,0
18.704516500,1
18.704525200,0
18.704533700,1
18.704542400,0
18.704550900,1
18.736782500,0
18.736791500,1
18.736800100,0
18.736808500,1
18.736825800,0
18.736842500,1
18.736851100,0
18.736859000,1
18.736879100,0
18.736888200,1
18.736905500,0
18.736922200,1
18.736930900,0
18.736939200,1
18.736947900,0
18.736955800,1
18.736975900,0
18.736984900,1
18.736993700,0
18.737052000,1
18.737072200,0
18.737089600,1
18.737098300,0
18.737106600,1
18.737115300,0
18.737132000,1
18.737168800,0
18.737220000,1
18.737228700,0
18.737245000,1
18.737265100,0
18.737291000,1
18.737316800,0
18.737325200,1
18.737362000,0
18.737379500,1
18.737396700,0
18.737421900,1
18.737458700,0
18.737467800,1
18.737476500,0
18.737493200,1
18.737555900,0
18.737573300,1
18.737590600,0
18.737598900,1
18.737607600,0
18.737624300,1
18.737652600,0
18.737661600,1
18.737687500,0
18.737695800,1
18.737713000,0
18.737721400,1
18.737749600,0
18.737758700,1
18.737776000,0
18.737801100,1
18.737818400,0
18.737826300,1
18.737846400,0
18.737855400,1
18.737864200,0
18.737872400,1
18.737881200,0
18.737889400,1
18.737898200,0
18.737914900,1
18.737943100,0
18.737952200,1
18.737978000,0
18.737994800,1
18.738012100,0
18.738019900,1
18.738040100,0
18.738074300,1
18.738083000,0
18.738091300,1
18.738100000,0
18.738116300,1
18.738136500,0
18.738153900,1
18.738179700,0
18.738188100,1
18.738196700,0
18.738205100,1
18.738233300,0
18.738242400,1
18.738259600,0
18.738276400,1
18.738285000,0
18.738293400,1
18.738330200,0
18.738339200,1
18.738348000,0
18.738389900,1
18.738398500,0
18.738406400,1
18.738426500,0
18.738452400,1
18.738461100,0
18.738477800,1
18.738486500,0
18.738502800,1
18.738522900,0
18.738548800,1
18.738591700,0
18.738599600,1
18.738619700,0
18.738628800,1
18.738646000,0
18.738662800,1
18.738688600,0
18.738696500,1
18.738716600,0
18.738734100,1
18.738768500,0
18.738776800,1
18.738785400,0
18.738793400,1
18.738813400,0
18.738839300,1
18.738848000,0
18.738856300,1
18.738865000,0
18.738873300,1
18.738882000,0
18.738889900,1
18.739477200,0
18.739485700,1
18.739494400,0
18.739520100,1
18.739537400,0
18.739554500,1
18.768782800,0
18.768791800,1
18.768800500,0
18.768808800,1
18.768826200,0
18.768842800,1
18.768851500,0
18.768859400,1
18.768879500,0
18.768888600,1
18.768905800,0
18.768922600,1
18.768931200,0
18.768939600,1
18.768948200,0
18.768956100,1
18.768976200,0
18.768993700,1
18.769002400,0
18.769052400,1
18.769072500,0
18.769090000,1
18.769098600,0
18.769107000,1
18.769132800,0
18.769149100,1
18.769169300,0
18.769220400,1
18.769229000,0
18.769245400,1
18.769265500,0
18.769291400,1
18.769300000,0
18.769308400,1
18.769325700,0
18.769341900,1
18.769362000,0
18.769371100,1
18.769379800,0
18.769388100,1
18.769459300,0
18.769527300,1
18.769555600,0
18.769581400,1
18.769607300,0
18.769624000,1
18.769652300,0
18.769661300,1
18.769670000,0
18.769703600,1
18.769749000,0
18.769758100,1
18.769783900,0
18.769800700,1
18.769817900,0
18.769825800,1
18.769845900,0
18.769871800,1
18.769897600,0
18.769914400,1
18.769942600,0
18.769951700,1
18.769960400,0
18.769985600,1
18.770002800,0
18.770019100,1
18.770039200,0
18.770065100,1
18.770082400,0
18.770090700,1
18.770099400,0
18.770115700,1
18.770135800,0
18.770153300,1
18.770162000,0
18.770170300,1
18.770179000,0
18.770187300,1
18.770232700,0
18.770267000,1
18.770275700,0
18.770292400,1
18.770329200,0
18.770338300,1
18.770381300,0
18.770398000,1
18.770426300,0
18.770435400,1
18.770452700,0
18.770469400,1
18.770478000,0
18.770494800,1
18.770523000,0
18.770532100,1
18.770540800,0
18.770557500,1
18.770566200,0
18.770574500,1
18.770583200,0
18.770591500,1
18.770619800,0
18.770637300,1
18.770645900,0
18.770679500,1
18.770688200,0
18.770696100,1
18.770716200,0
18.770725300,1
18.770733900,0
18.770759100,1
18.770776300,0
18.770792700,1
18.770812700,0
18.770821800,1
18.770873400,0
18.770889700,1
18.771472300,0
18.771489300,1
18.771498000,0
18.771506500,1
18.771523800,0
18.771532300,1
18.771541000,0
18.771549500,1
18.805787700,0
18.805796800,1
18.805805400,0
18.805813800,1
18.805831100,0
18.805847800,1
18.805856400,0
18.805864300,1
18.805884400,0
18.805893500,1
18.805910800,0
18.805927500,1
18.805936200,0
18.805944500,1
18.805953200,0
18.805961100,1
18.805981200,0
18.805998700,1
18.806007300,0
18.806057300,1
18.806077500,0
18.806094900,1
18.806103600,0
18.806111900,1
18.806120600,0
18.806128900,1
18.806137600,0
18.806153900,1
18.806174000,0
18.806225100,1
18.806233900,0
18.806250100,1
18.806270200,0
18.806313000,1
18.806321600,0
18.806330000,1
18.806366800,0
18.806384300,1
18.806393000,0
18.806401300,1
18.806410000,0
18.806418300,1
18.806435500,0
18.806443500,1
18.806463500,0
18.806472600,1
18.806481300,0
18.806523300,1
18.806560200,0
18.806594400,1
18.806628900,0
18.806636800,1
18.806656800,0
18.806665900,1
18.806674600,0
18.806733000,1
18.806753100,0
18.806762200,1
18.806770800,0
18.806796000,1
18.806821800,0
18.806829700,1
18.806849800,0
18.806858900,1
18.806876200,0
18.806892900,1
18.806946900,0
18.806956000,1
18.806964600,0
18.806973000,1
18.806990200,0
18.807023400,1
18.807043500,0
18.807052600,1
18.807061200,0
18.807086400,1
18.807095000,0
18.807103400,1
18.807112000,0
18.807120000,1
18.807140000,0
18.807149100,1
18.807157800,0
18.807166100,1
18.807183400,0
18.807208500,1
18.807236800,0
18.807262700,1
18.807271400,0
18.807304900,1
18.807333200,0
18.807375900,1
18.807401800,0
18.807409700,1
18.807429800,0
18.807438800,1
18.807464700,0
18.807473000,1
18.807481700,0
18.807490000,1
18.807526800,0
18.807552700,1
18.807570000,0
18.807586700,1
18.807595500,0
18.807603300,1
18.807623400,0
18.807632500,1
18.807649700,0
18.807666500,1
18.807692400,0
18.807700200,1
18.807720400,0
18.807729400,1
18.807746600,0
18.807780200,1
18.807788900,0
18.807796800,1
18.807817000,0
18.807826000,1
18.807834600,0
18.807843000,1
18.808479000,0
18.808513300,1
18.808530600,0
18.808547700,1
18.841788000,0
18.841797100,1
18.841805800,0
18.841814100,1
18.841831400,0
18.841848100,1
18.841856800,0
18.841864700,1
18.841884800,0
18.841893800,1
18.841911100,0
18.841927800,1
18.841936600,0
18.841944800,1
18.841953600,0
18.841961400,1
18.841981500,0
18.841999000,1
18.842007700,0
18.842057700,1
18.842077700,0
18.842095200,1
18.842104000,0
18.842112200,1
18.842129500,0
18.842154200,1
18.842174300,0
18.842225500,1
18.842234100,0
18.842250500,1
18.842270600,0
18.842279600,1
18.842288300,0
18.842305100,1
18.842313700,0
18.842322100,1
18.842330700,0
18.842347000,1
18.842367100,0
18.842376200,1
18.842393400,0
18.842401800,1
18.842410400,0
18.842427200,1
18.842435800,0
18.842443700,1
18.842463900,0
18.842472900,1
18.842490100,0
18.842515300,1
18.842532600,0
18.842540400,1
18.842560500,0
18.842569600,1
18.842595400,0
18.842603700,1
18.842612500,0
18.842629100,1
18.842657400,0
18.842666400,1
18.842683700,0
18.842733600,1
18.842753700,0
18.842771200,1
18.842779900,0
18.842805000,1
18.842822200,0
18.842830100,1
18.842850200,0
18.842867700,1
18.842885000,0
18.842893300,1
18.842901900,0
18.842918700,1
18.842947000,0
18.842964400,1
18.842990300,0
18.843006900,1
18.843043800,0
18.843052800,1
18.843070200,0
18.843078400,1
18.843087100,0
18.843095400,1
18.843104100,0
18.843120400,1
18.843140400,0
18.843149500,1
18.843184000,0
18.843192200,1
18.843200900,0
18.843209200,1
18.843237500,0
18.843246500,1
18.843255200,0
18.843272000,1
18.843306500,0
18.843314300,1
18.843334500,0
18.843394000,1
18.843402600,0
18.843410500,1
18.843430700,0
18.843439700,1
18.843465500,0
18.843490700,1
18.843527500,0
18.843545000,1
18.843553700,0
18.843562000,1
18.843579300,0
18.843596000,1
18.843624300,0
18.843633300,1
18.843693500,0
18.843701400,1
18.843721500,0
18.843730600,1
18.843747800,0
18.843773000,1
18.843790200,0
18.843798200,1
18.843818200,0
18.843844200,1
18.843852800,0
18.843861200,1
18.843878400,0
18.843886700,1
18.844479800,0
18.844488300,1
18.844497000,0
18.844522700,1
18.844531400,0
18.844539900,1
18.872785500,0
18.872794500,1
18.872803100,0
18.872811500,1
18.872828800,0
18.872845500,1
18.872854100,0
18.872862000,1
18.872882100,0
18.872891200,1
18.872908500,0
18.872925200,1
18.872933900,0
18.872942200,1
18.872950900,0
18.872958800,1
18.872978900,0
18.872996400,1
18.873005000,0
18.873055000,1
18.873075100,0
18.873092600,1
18.873101300,0
18.873109600,1
18.873118300,0
18.873151400,1
18.873171600,0
18.873222700,1
18.873231300,0
18.873247700,1
18.873267800,0
18.873276800,1
18.873294200,0
18.873319200,1
18.873364700,0
18.873399000,1
18.873407600,0
18.873424400,1
18.873461200,0
18.873470200,1
18.873487500,0
18.873495800,1
18.873504500,0
18.873512800,1
18.873530000,0
18.873537900,1
18.873558000,0
18.873567100,1
18.873601500,0
18.873609800,1
18.873618600,0
18.873626800,1
18.873655000,0
18.873664100,1
18.873698600,0
18.873706800,1
18.873715500,0
18.873731800,1
18.873751900,0
18.873777800,1
18.873786500,0
18.873828000,1
18.873848100,0
18.873882400,1
18.873908200,0
18.873924500,1
18.873944600,0
18.873953700,1
18.873962300,0
18.873979100,1
18.874041700,0
18.874059100,1
18.874102100,0
18.874118400,1
18.874138500,0
18.874147500,1
18.874164900,0
18.874173100,1
18.874190300,0
18.874198700,1
18.874235500,0
18.874244600,1
18.874253200,0
18.874278400,1
18.874295600,0
18.874304000,1
18.874332200,0
18.874349700,1
18.874358400,0
18.874375100,1
18.874392400,0
18.874400700,1
18.874429000,0
18.874438000,1
18.874455300,0
18.874472000,1
18.874526000,0
18.874552000,1
18.874569200,0
18.874586000,1
18.874594600,0
18.874602500,1
18.874622700,0
18.874631700,1
18.874657500,0
18.874674300,1
18.874691500,0
18.874699400,1
18.874719500,0
18.874728600,1
18.874737300,0
18.874762400,1
18.874788300,0
18.874796200,1
18.874816300,0
18.874825300,1
18.874834100,0
18.874850800,1
18.874859400,0
18.874867800,1
18.875477500,0
18.875503100,1
18.875520400,0
18.875546100,1
18.910782900,0
18.910792000,1
18.910800600,0
18.910808900,1
18.910826200,0
18.910842900,1
18.910851700,0
18.910859500,1
18.910879700,0
18.910888700,1
18.910905900,0
18.910922700,1
18.910931400,0
18.910939700,1
18.910948400,0
18.910956300,1
18.910976300,0
18.910993800,1
18.911002600,0
18.911052500,1
18.911072600,0
18.911090100,1
18.911098800,0
18.911107100,1
18.911141500,0
18.911149400,1
18.911169500,0
18.911220700,1
18.911229300,0
18.911245600,1
18.911265800,0
18.911283200,1
18.911291900,0
18.911300200,1
18.911308800,0
18.911317200,1
18.911325800,0
18.911342200,1
18.911362200,0
18.911371300,1
18.911380000,0
18.911405100,1
18.911413800,0
18.911438500,1
18.911458700,0
18.911467700,1
18.911484900,0
18.911534900,1
18.911554900,0
18.911606100,1
18.911623300,0
18.911631200,1
18.911651400,0
18.911660400,1
18.911677600,0
18.911711200,1
18.911748000,0
18.911765500,1
18.911774200,0
18.911790900,1
18.911808100,0
18.911816400,1
18.911844700,0
18.911853700,1
18.911879500,0
18.911913100,1
18.911941300,0
18.911950400,1
18.911967700,0
18.911984400,1
18.911993100,0
18.912017800,1
18.912037900,0
18.912055300,1
18.912072600,0
18.912089300,1
18.912134700,0
18.912160600,1
18.912195000,0
18.912203300,1
18.912231600,0
18.912240600,1
18.912266500,0
18.912283200,1
18.912291900,0
18.912300200,1
18.912328500,0
18.912346000,1
18.912371800,0
18.912397000,1
18.912425200,0
18.912442700,1
18.912460000,0
18.912468300,1
18.912477000,0
18.912485300,1
18.912522200,0
18.912531200,1
18.912539900,0
18.912548200,1
18.912556900,0
18.912582000,1
18.912590700,0
18.912598600,1
18.912618700,0
18.912661400,1
18.912678700,0
18.912687000,1
18.912715300,0
18.912741200,1
18.912749800,0
18.912758200,1
18.912784000,0
18.912791900,1
18.912812000,0
18.912837900,1
18.912863700,0
18.912888500,1
18.913472400,0
18.913480900,1
18.913489600,0
18.913506700,1
18.913541200,0
18.913549700,1
18.944784600,0
18.944793700,1
18.944802300,0
18.944810600,1
18.944827900,0
18.944844600,1
18.944853400,0
18.944861200,1
18.944881400,0
18.944890400,1
18.944907600,0
18.944924400,1
18.944933100,0
18.944941400,1
18.944950100,0
18.944958000,1
18.944978100,0
18.944995500,1
18.945004200,0
18.945054200,1
18.945074300,0
18.945091800,1
18.945100500,0
18.945108800,1
18.945117500,0
18.945125800,1
18.945143000,0
18.945150900,1
18.945171000,0
18.945222200,1
18.945230900,0
18.945247200,1
18.945267300,0
18.945276400,1
18.945285000,0
18.945301800,1
18.945319100,0
18.945343800,1
18.945363800,0
18.945439800,1
18.945460000,0
18.945477400,1
18.945486100,0
18.945502800,1
18.945520200,0
18.945528400,1
18.945556700,0
18.945591000,1
18.945599700,0
18.945608000,1
18.945625200,0
18.945633100,1
18.945653200,0
18.945662300,1
18.945679600,0
18.945687900,1
18.945750600,0
18.945784800,1
18.945802100,0
18.945818800,1
18.945847100,0
18.945856100,1
18.945873500,0
18.945898500,1
18.945944000,0
18.945969900,1
18.945978500,0
18.945986900,1
18.945995500,0
18.946020300,1
18.946040400,0
18.946049400,1
18.946083900,0
18.946100600,1
18.946109300,0
18.946117200,1
18.946137400,0
18.946154800,1
18.946163400,0
18.946213400,1
18.946233600,0
18.946242600,1
18.946251300,0
18.946259600,1
18.946276900,0
18.946293600,1
18.946302200,0
18.946310100,1
18.946330200,0
18.946339300,1
18.946347900,0
18.946373100,1
18.946381800,0
18.946390100,1
18.946398700,0
18.946406600,1
18.946426700,0
18.946469400,1
18.946486800,0
18.946495000,1
18.946523200,0
18.946532300,1
18.946541100,0
18.946549300,1
18.946558000,0
18.946566300,1
18.946575000,0
18.946583300,1
18.946591900,0
18.946599900,1
18.946619900,0
18.946637400,1
18.946646100,0
18.946654400,1
18.946663100,0
18.946671400,1
18.946688600,0
18.946696500,1
18.946716700,0
18.946734100,1
18.946742800,0
18.946759500,1
18.946768200,0
18.946792900,1
18.946813000,0
18.946847300,1
18.946855900,0
18.946889100,1
18.947470200,0
18.947478700,1
18.947487400,0
18.947495900,1
18.947513200,0
18.947521700,1
18.947539000,0
18.947547500,1
18.979781200,0
18.979790300,1
18.979799100,0
18.979807300,1
18.979824600,0
18.979841300,1
18.979850000,0
18.979857900,1
18.979878000,0
18.979887100,1
18.979904300,0
18.979921000,1
18.979929800,0
18.979938000,1
18.979946800,0
18.979954600,1
18.979974800,0
18.979992200,1
18.980000900,0
18.980050900,1
18.980071000,0
18.980088400,1
18.980097200,0
18.980105400,1
18.980122700,0
18.980131000,1
18.980139700,0
18.980147600,1
18.980167700,0
18.980218900,1
18.980227500,0
18.980243800,1
18.980263900,0
18.980273000,1
18.980281800,0
18.980298400,1
18.980307100,0
18.980315400,1
18.980324100,0
18.980340400,1
18.980360500,0
18.980386400,1
18.980420800,0
18.980437200,1
18.980457200,0
18.980466300,1
18.980483600,0
18.980508700,1
18.980517400,0
18.980525700,1
18.980554000,0
18.980588300,1
18.980605600,0
18.980622300,1
18.980650600,0
18.980684900,1
18.980693600,0
18.980710300,1
18.980747100,0
18.980773000,1
18.980781800,0
18.980790000,1
18.980798800,0
18.980807000,1
18.980815800,0
18.980823600,1
18.980843800,0
18.980861200,1
18.980869900,0
18.980911900,1
18.980940200,0
18.980949200,1
18.980957900,0
18.980974600,1
18.980991900,0
18.981016600,1
18.981036700,0
18.981045800,1
18.981054400,0
18.981071200,1
18.981088400,0
18.981113200,1
18.981133300,0
18.981142300,1
18.981151100,0
18.981167800,1
18.981193600,0
18.981201900,1
18.981230300,0
18.981264500,1
18.981273100,0
18.981281500,1
18.981298800,0
18.981306600,1
18.981326700,0
18.981361000,1
18.981369700,0
18.981386400,1
18.981423300,0
18.981432300,1
18.981449500,0
18.981457900,1
18.981475100,0
18.981483400,1
18.981520200,0
18.981529300,1
18.981538000,0
18.981554700,1
18.981580500,0
18.981588800,1
18.981617100,0
18.981643000,1
18.981660200,0
18.981668500,1
18.981685800,0
18.981693700,1
18.981713800,0
18.981722800,1
18.981748700,0
18.981765400,1
18.981774100,0
18.981782400,1
18.981810600,0
18.981819700,1
18.981845600,0
18.981853800,1
18.981862500,0
18.981870800,1
18.982473700,0
18.982490800,1
18.982499500,0
18.982516600,1
18.982533800,0
18.982542300,1
19.013784800,0
19.013793800,1
19.013802500,0
19.013810800,1
19.013828000,0
19.013844800,1
19.013853500,0
19.013861400,1
19.013881500,0
19.013890500,1
19.013907800,0
19.013924500,1
19.013933200,0
19.013941500,1
19.013950200,0
19.013958100,1
19.013978200,0
19.013995700,1
19.014004400,0
19.014054400,1
19.014074400,0
19.014091900,1
19.014100600,0
19.014108900,1
19.014117600,0
19.014134300,1
19.014143000,0
19.014150900,1
19.014171100,0
19.014222200,1
19.014230800,0
19.014247200,1
19.014267200,0
19.014276300,1
19.014310700,0
19.014319000,1
19.014327700,0
19.014344000,1
19.014364100,0
19.014373200,1
19.014381800,0
19.014390100,1
19.014416000,0
19.014424300,1
19.014461100,0
19.014495400,1
19.014504100,0
19.014520800,1
19.014529500,0
19.014537400,1
19.014557500,0
19.014574900,1
19.014592200,0
19.014625700,1
19.014654100,0
19.014663100,1
19.014671800,0
19.014713700,1
19.014750500,0
19.014768000,1
19.014793800,0
19.014802100,1
19.014810800,0
19.014819100,1
19.014847400,0
19.014856400,1
19.014865100,0
19.014873400,1
19.014882200,0
19.014915600,1
19.014943900,0
19.014952900,1
19.014961700,0
19.014986800,1
19.015004000,0
19.015020300,1
19.015040400,0
19.015057900,1
19.015075100,0
19.015091900,1
19.015137200,0
19.015154700,1
19.015180600,0
19.015205700,1
19.015233900,0
19.015251400,1
19.015260100,0
19.015302100,1
19.015330300,0
19.015347800,1
19.015373700,0
19.015398800,1
19.015427100,0
19.015436200,1
19.015453400,0
19.015478600,1
19.015524000,0
19.015533100,1
19.015541700,0
19.015558500,1
19.015584300,0
19.015592700,1
19.015620900,0
19.015646800,1
19.015655500,0
19.015663800,1
19.015672500,0
19.015680800,1
19.015689600,0
19.015697400,1
19.015717600,0
19.015726600,1
19.015761100,0
19.015786100,1
19.015814400,0
19.015823500,1
19.015849300,0
19.015857600,1
19.015866300,0
19.015874600,1
19.016471100,0
19.016488200,1
19.016496900,0
19.016514000,1
19.016531300,0
19.016539800,1
19.045786300,0
19.045795300,1
19.045804000,0
19.045812300,1
19.045829700,0
19.045846300,1
19.045855000,0
19.045862900,1
19.045883000,0
19.045892100,1
19.045909300,0
19.045926100,1
19.045934700,0
19.045943100,1
19.045951700,0
19.045959600,1
19.045979700,0
19.045997200,1
19.046005900,0
19.046055900,1
19.046076000,0
19.046093500,1
19.046102100,0
19.046110500,1
19.046136300,0
19.046144600,1
19.046173000,0
19.046224000,1
19.046232800,0
19.046249000,1
19.046269100,0
19.046278200,1
19.046295500,0
19.046303800,1
19.046312500,0
19.046329200,1
19.046337900,0
19.046345800,1
19.046365900,0
19.046374900,1
19.046417900,0
19.046426300,1
19.046463100,0
19.046472200,1
19.046480900,0
19.046514400,1
19.046559800,0
19.046602600,1
19.046611300,0
19.046628000,1
19.046656200,0
19.046665300,1
19.046674000,0
19.046682300,1
19.046691000,0
19.046699300,1
19.046716700,0
19.046724900,1
19.046753200,0
19.046762200,1
19.046770900,0
19.046779200,1
19.046805100,0
19.046813400,1
19.046850200,0
19.046867700,1
19.046876400,0
19.046893100,1
19.046919100,0
19.046926900,1
19.046947100,0
19.046989700,1
19.046998400,0
19.047023100,1
19.047043200,0
19.047060700,1
19.047086500,0
