Time [s],Channel 0,Channel 1
-10.892152400,1,0
-10.892050300,0,0
-10.891632300,1,0
-10.891530500,0,0
-10.891320600,1,0
-10.891113400,0,0
-10.891007000,1,0
-10.890904900,0,0
-10.890175200,1,0
-10.889968000,0,0
-10.889549400,1,0
-10.889447600,0,0
-10.889029700,1,0
-10.888823100,0,0
-10.888716700,1,0
-10.888510600,0,0
-10.888404500,1,0
-10.888302700,0,0
-10.888092600,1,0
-10.882804900,0,0
-10.535530600,1,0
-10.530527800,0,0
-10.530422900,1,0
-10.529371900,0,0
-10.529267000,1,0
-10.528216200,0,0
-10.528111900,1,0
-10.528007100,0,0
-10.527273300,1,0
-10.527060700,0,0
-10.526746500,1,0
-10.526641200,0,0
-10.526117400,1,0
-10.525904600,0,0
-10.525695300,1,0
-10.525590600,0,0
-10.525485700,1,0
-10.525380500,0,0
-10.525066100,1,0
-10.524748800,0,0
-10.523805500,1,0
-10.523590800,0,0
-10.523276400,1,0
-10.523171100,0,0
-10.522647100,1,0
-10.522432100,0,0
-10.522118100,1,0
-10.521908100,0,0
-10.521803300,1,0
-10.521593400,0,0
-10.521489000,1,0
-10.521134800,0,0
-10.521027000,1,0
-10.519988400,0,0
-10.519882200,1,0
-10.518843600,0,0
-10.518737200,1,0
-10.518635100,0,0
-10.517905400,1,0
-10.517698600,0,0
-10.517488100,1,0
-10.517282300,0,0
-10.516760500,1,0
-10.516553700,0,0
-10.515615500,1,0
-10.515408100,0,0
-10.515302000,1,0
-10.515095900,0,0
-10.514470200,1,0
-10.514263000,0,0
-10.514156600,1,0
-10.514054300,0,0
-10.513636400,1,0
-10.513534600,0,0
-10.513324600,1,0
-10.513117600,0,0
-10.513011000,1,0
-10.512908900,0,0
-10.512179200,1,0
-10.511972000,0,0
-10.511553400,1,0
-10.511451600,0,0
-10.511033700,1,0
-10.510827000,0,0
-10.510720600,1,0
-10.510514600,0,0
-10.510408400,1,0
-10.510306700,0,0
-10.510096600,1,0
-10.504807600,0,0
-10.171535700,1,0
-10.166534200,0,0
-10.166429800,1,0
-10.165378700,0,0
-10.165274400,1,0
-10.164223500,0,0
-10.164119700,1,0
-10.164014300,0,0
-10.163280200,1,0
-10.163067500,0,0
-10.162753200,1,0
-10.162648500,0,0
-10.162124200,1,0
-10.161910800,0,0
-10.161701400,1,0
-10.161596100,0,0
-10.161491100,1,0
-10.161386300,0,0
-10.161071300,1,0
-10.160754500,0,0
-10.159810900,1,0
-10.159595900,0,0
-10.159281100,1,0
-10.159176400,0,0
-10.158651900,1,0
-10.158436400,0,0
-10.158121900,1,0
-10.157912100,0,0
-10.157807200,1,0
-10.157597200,0,0
-10.157492900,1,0
-10.157141900,0,0
-10.157034100,1,0
-10.155995500,0,0
-10.155889200,1,0
-10.154850600,0,0
-10.154744200,1,0
-10.154642000,0,0
-10.153912300,1,0
-10.153705500,0,0
-10.153495000,1,0
-10.153289200,0,0
-10.152767400,1,0
-10.152560600,0,0
-10.151622300,1,0
-10.151414900,0,0
-10.151308800,1,0
-10.151102800,0,0
-10.150476900,1,0
-10.150269800,0,0
-10.150163400,1,0
-10.150061100,0,0
-10.149643100,1,0
-10.149541300,0,0
-10.149331300,1,0
-10.149124400,0,0
-10.149017800,1,0
-10.148915700,0,0
-10.148185900,1,0
-10.147978800,0,0
-10.147560200,1,0
-10.147458400,0,0
-10.147040500,1,0
-10.146833800,0,0
-10.146727400,1,0
-10.146521300,0,0
-10.146415200,1,0
-10.146313400,0,0
-10.146103300,1,0
-10.140813400,0,0
-9.837538200,1,0
-9.832536000,0,0
-9.832431100,1,0
-9.831380200,0,0
-9.831275300,1,0
-9.830224100,0,0
-9.830119700,1,0
-9.830014900,0,0
-9.829281200,1,0
-9.829068500,0,0
-9.828754200,1,0
-9.828649000,0,0
-9.828125100,1,0
-9.827912300,0,0
-9.827702900,1,0
-9.827598100,0,0
-9.827493200,1,0
-9.827387900,0,0
-9.827073300,1,0
-9.826756000,0,0
-9.825812300,1,0
-9.825597800,0,0
-9.825283500,1,0
-9.825178300,0,0
-9.824654500,1,0
-9.824439600,0,0
-9.824125800,1,0
-9.823916000,0,0
-9.823811100,1,0
-9.823601100,0,0
-9.823496800,1,0
-9.823142200,0,0
-9.823034500,1,0
-9.821995800,0,0
-9.821888900,1,0
-9.820850200,0,0
-9.820744000,1,0
-9.820641700,0,0
-9.819911900,1,0
-9.819705300,0,0
-9.819494100,1,0
-9.819288400,0,0
-9.818766500,1,0
-9.818559700,0,0
-9.817621400,1,0
-9.817414200,0,0
-9.817307400,1,0
-9.817101300,0,0
-9.816475500,1,0
-9.816268400,0,0
-9.816162000,1,0
-9.816059900,0,0
-9.815641900,1,0
-9.815540100,0,0
-9.815330100,1,0
-9.815122900,0,0
-9.815016500,1,0
-9.814914200,0,0
-9.814184500,1,0
-9.813977500,0,0
-9.813558700,1,0
-9.813456900,0,0
-9.813039000,1,0
-9.812832300,0,0
-9.812725900,1,0
-9.812519900,0,0
-9.812413800,1,0
-9.812312000,0,0
-9.812101900,1,0
-9.806814200,0,0
-9.475543900,1,0
-9.470542400,0,0
-9.470437600,1,0
-9.469386400,0,0
-9.469282500,1,0
-9.468231600,0,0
-9.468127300,1,0
-9.468022600,0,0
-9.467288400,1,0
-9.467075600,0,0
-9.466761300,1,0
-9.466656100,0,0
-9.466132300,1,0
-9.465919500,0,0
-9.465710200,1,0
-9.465605400,0,0
-9.465500600,1,0
-9.465395300,0,0
-9.465081000,1,0
-9.464763500,0,0
-9.463820000,1,0
-9.463605500,0,0
-9.463291200,1,0
-9.463186000,0,0
-9.462661900,1,0
-9.462446900,0,0
-9.462132500,1,0
-9.461922600,0,0
-9.461818200,1,0
-9.461608300,0,0
-9.461503900,1,0
-9.461150200,0,0
-9.461042500,1,0
-9.460003800,0,0
-9.459897000,1,0
-9.458858300,0,0
-9.458752100,1,0
-9.458649800,0,0
-9.457920000,1,0
-9.457713400,0,0
-9.457502200,1,0
-9.457296500,0,0
-9.456774600,1,0
-9.456567800,0,0
-9.455629600,1,0
-9.455422300,0,0
-9.455315600,1,0
-9.455109500,0,0
-9.454483700,1,0
-9.454276600,0,0
-9.454170200,1,0
-9.454068000,0,0
-9.453650000,1,0
-9.453548200,0,0
-9.453338200,1,0
-9.453131100,0,0
-9.453024700,1,0
-9.452922400,0,0
-9.452192600,1,0
-9.451985600,0,0
-9.451566900,1,0
-9.451465100,0,0
-9.451047200,1,0
-9.450840500,0,0
-9.450734100,1,0
-9.450528000,0,0
-9.450421900,1,0
-9.450320100,0,0
-9.450110000,1,0
-9.444822200,0,0
-9.114548400,1,0
-9.109546700,0,0
-9.109442400,1,0
-9.108390500,0,0
-9.108286200,1,0
-9.107235000,0,0
-9.107131100,1,0
-9.107025800,0,0
-9.106291600,1,0
-9.106078900,0,0
-9.105764600,1,0
-9.105659900,0,0
-9.105135600,1,0
-9.104922700,0,0
-9.104713500,1,0
-9.104608700,0,0
-9.104503800,1,0
-9.104399100,0,0
-9.104084200,1,0
-9.103766400,0,0
-9.102822600,1,0
-9.102607900,0,0
-9.102293500,1,0
-9.102188700,0,0
-9.101664200,1,0
-9.101449200,0,0
-9.101135200,1,0
-9.100925200,0,0
-9.100820300,1,0
-9.100610300,0,0
-9.100505800,1,0
-9.100152800,0,0
-9.100045200,1,0
-9.099006500,0,0
-9.098900100,1,0
-9.097861300,0,0
-9.097755100,1,0
-9.097653000,0,0
-9.096923100,1,0
-9.096716400,0,0
-9.096505700,1,0
-9.096299900,0,0
-9.095778000,1,0
-9.095571300,0,0
-9.094633100,1,0
-9.094425700,0,0
-9.094319400,1,0
-9.094113300,0,0
-9.093487500,1,0
-9.093280400,0,0
-9.093174000,1,0
-9.093071800,0,0
-9.092653800,1,0
-9.092552000,0,0
-9.092342000,1,0
-9.092134900,0,0
-9.092028500,1,0
-9.091926300,0,0
-9.091196500,1,0
-9.090989400,0,0
-9.090570600,1,0
-9.090468800,0,0
-9.090050900,1,0
-9.089844400,0,0
-9.089737500,1,0
-9.089531200,0,0
-9.089425100,1,0
-9.089323300,0,0
-9.089113200,1,0
-9.083826400,0,0
-8.796554000,1,0
-8.791552500,0,0
-8.791448200,1,0
-8.790396000,0,0
-8.790291700,1,0
-8.789240300,0,0
-8.789136400,1,0
-8.789031200,0,0
-8.788297400,1,0
-8.788084800,0,0
-8.787770500,1,0
-8.787665700,0,0
-8.787141400,1,0
-8.786928500,0,0
-8.786719100,1,0
-8.786614300,0,0
-8.786509400,1,0
-8.786404600,0,0
-8.786089600,1,0
-8.785771700,0,0
-8.784827700,1,0
-8.784613100,0,0
-8.784298900,1,0
-8.784194100,0,0
-8.783669600,1,0
-8.783454600,0,0
-8.783140600,1,0
-8.782930700,0,0
-8.782825900,1,0
-8.782615900,0,0
-8.782511600,1,0
-8.782159000,0,0
-8.782051300,1,0
-8.781012600,0,0
-8.780905700,1,0
-8.779867000,0,0
-8.779760800,1,0
-8.779658500,0,0
-8.778928700,1,0
-8.778722100,0,0
-8.778510900,1,0
-8.778305200,0,0
-8.777783300,1,0
-8.777576500,0,0
-8.776638200,1,0
-8.776431000,0,0
-8.776324200,1,0
-8.776118100,0,0
-8.775492300,1,0
-8.775285200,0,0
-8.775178800,1,0
-8.775076600,0,0
-8.774658700,1,0
-8.774556900,0,0
-8.774346900,1,0
-8.774139700,0,0
-8.774033300,1,0
-8.773931000,0,0
-8.773201300,1,0
-8.772994300,0,0
-8.772575500,1,0
-8.772473700,0,0
-8.772055800,1,0
-8.771849100,0,0
-8.771742700,1,0
-8.771536700,0,0
-8.771430500,1,0
-8.771328700,0,0
-8.771118700,1,0
-8.765831000,0,0
-8.466557900,1,0
-8.461555900,0,0
-8.461451600,1,0
-8.460400400,0,0
-8.460296000,1,0
-8.459244700,0,0
-8.459140800,1,0
-8.459035500,0,0
-8.458301400,1,0
-8.458088600,0,0
-8.457774300,1,0
-8.457669600,0,0
-8.457145300,1,0
-8.456931900,0,0
-8.456722700,1,0
-8.456617400,0,0
-8.456512500,1,0
-8.456407800,0,0
-8.456092900,1,0
-8.455775900,0,0
-8.454831800,1,0
-8.454616600,0,0
-8.454301700,1,0
-8.454196800,0,0
-8.453672300,1,0
-8.453456800,0,0
-8.453142400,1,0
-8.452932500,0,0
-8.452827500,1,0
-8.452617500,0,0
-8.452513000,1,0
-8.452163200,0,0
-8.452055300,1,0
-8.451016700,0,0
-8.450910500,1,0
-8.449871800,0,0
-8.449765000,1,0
-8.449662800,0,0
-8.448933100,1,0
-8.448726300,0,0
-8.448515600,1,0
-8.448309900,0,0
-8.447788000,1,0
-8.447581400,0,0
-8.446642700,1,0
-8.446435300,0,0
-8.446329200,1,0
-8.446123000,0,0
-8.445497200,1,0
-8.445290200,0,0
-8.445183600,1,0
-8.445081500,0,0
-8.444663600,1,0
-8.444561800,0,0
-8.444351800,1,0
-8.444144600,0,0
-8.444038200,1,0
-8.443936100,0,0
-8.443206400,1,0
-8.442999200,0,0
-8.442580600,1,0
-8.442478900,0,0
-8.442061000,1,0
-8.441854300,0,0
-8.441747900,1,0
-8.441541800,0,0
-8.441435700,1,0
-8.441333900,0,0
-8.441123800,1,0
-8.435835900,0,0
-8.121558400,1,0
-8.116556700,0,0
-8.116451900,1,0
-8.115400800,0,0
-8.115296900,1,0
-8.114245000,0,0
-8.114140700,1,0
-8.114035900,0,0
-8.113301700,1,0
-8.113089000,0,0
-8.112774600,1,0
-8.112669300,0,0
-8.112145200,1,0
-8.111932200,0,0
-8.111723000,1,0
-8.111617800,0,0
-8.111513400,1,0
-8.111408100,0,0
-8.111093800,1,0
-8.110776300,0,0
-8.109832800,1,0
-8.109618200,0,0
-8.109304000,1,0
-8.109198700,0,0
-8.108674700,1,0
-8.108459700,0,0
-8.108145300,1,0
-8.107935400,0,0
-8.107830500,1,0
-8.107620600,0,0
-8.107516200,1,0
-8.107162800,0,0
-8.107055100,1,0
-8.106016500,0,0
-8.105910100,1,0
-8.104871500,0,0
-8.104765200,1,0
-8.104663100,0,0
-8.103933300,1,0
-8.103726600,0,0
-8.103515900,1,0
-8.103310200,0,0
-8.102788300,1,0
-8.102581600,0,0
-8.101643500,1,0
-8.101436100,0,0
-8.101329900,1,0
-8.101123800,0,0
-8.100498000,1,0
-8.100290900,0,0
-8.100184500,1,0
-8.100082300,0,0
-8.099664400,1,0
-8.099562600,0,0
-8.099352600,1,0
-8.099145500,0,0
-8.099039100,1,0
-8.098936900,0,0
-8.098207200,1,0
-8.098000100,0,0
-8.097581300,1,0
-8.097479500,0,0
-8.097061600,1,0
-8.096855100,0,0
-8.096748200,1,0
-8.096542000,0,0
-8.096435900,1,0
-8.096334100,0,0
-8.096124000,1,0
-8.090834800,0,0
-7.777560500,1,0
-7.772557600,0,0
-7.772452800,1,0
-7.771401600,0,0
-7.771296800,1,0
-7.770245400,0,0
-7.770141100,1,0
-7.770036300,0,0
-7.769302500,1,0
-7.769089800,0,0
-7.768775600,1,0
-7.768670300,0,0
-7.768146500,1,0
-7.767933600,0,0
-7.767724200,1,0
-7.767619400,0,0
-7.767514500,1,0
-7.767409200,0,0
-7.767094700,1,0
-7.766777400,0,0
-7.765834300,1,0
-7.765619700,0,0
-7.765305500,1,0
-7.765200200,0,0
-7.764676400,1,0
-7.764461500,0,0
-7.764147800,1,0
-7.763937800,0,0
-7.763832900,1,0
-7.763623100,0,0
-7.763518700,1,0
-7.763162900,0,0
-7.763055200,1,0
-7.762016500,0,0
-7.761909700,1,0
-7.760871000,0,0
-7.760764700,1,0
-7.760662400,0,0
-7.759932600,1,0
-7.759726000,0,0
-7.759514800,1,0
-7.759309100,0,0
-7.758787200,1,0
-7.758580400,0,0
-7.757642100,1,0
-7.757434800,0,0
-7.757328100,1,0
-7.757122000,0,0
-7.756496100,1,0
-7.756289000,0,0
-7.756182600,1,0
-7.756080400,0,0
-7.755662400,1,0
-7.755560600,0,0
-7.755350600,1,0
-7.755143500,0,0
-7.755037100,1,0
-7.754934800,0,0
-7.754205000,1,0
-7.753998000,0,0
-7.753579200,1,0
-7.753477400,0,0
-7.753059500,1,0
-7.752852800,0,0
-7.752746400,1,0
-7.752540400,0,0
-7.752434200,1,0
-7.752332400,0,0
-7.752122400,1,0
-7.746834100,0,0
-7.424568100,1,0
-7.419566400,0,0
-7.419462100,1,0
-7.418411100,0,0
-7.418306800,1,0
-7.417256000,0,0
-7.417152200,1,0
-7.417046900,0,0
-7.416313100,1,0
-7.416100500,0,0
-7.415786200,1,0
-7.415681400,0,0
-7.415157100,1,0
-7.414943700,0,0
-7.414734300,1,0
-7.414629000,0,0
-7.414524100,1,0
-7.414419300,0,0
-7.414104300,1,0
-7.413787400,0,0
-7.412843600,1,0
-7.412628400,0,0
-7.412313500,1,0
-7.412208700,0,0
-7.411684400,1,0
-7.411469000,0,0
-7.411154700,1,0
-7.410944800,0,0
-7.410839800,1,0
-7.410629800,0,0
-7.410525400,1,0
-7.410174100,0,0
-7.410066400,1,0
-7.409027700,0,0
-7.408920800,1,0
-7.407882100,0,0
-7.407775800,1,0
-7.407673600,0,0
-7.406943800,1,0
-7.406737200,0,0
-7.406526000,1,0
-7.406320200,0,0
-7.405798400,1,0
-7.405591600,0,0
-7.404653200,1,0
-7.404446000,0,0
-7.404339200,1,0
-7.404133100,0,0
-7.403507300,1,0
-7.403300200,0,0
-7.403193800,1,0
-7.403091600,0,0
-7.402673600,1,0
-7.402571800,0,0
-7.402361800,1,0
-7.402154700,0,0
-7.402048300,1,0
-7.401946000,0,0
-7.401216200,1,0
-7.401009200,0,0
-7.400590400,1,0
-7.400488600,0,0
-7.400070700,1,0
-7.399864000,0,0
-7.399757600,1,0
-7.399551500,0,0
-7.399445400,1,0
-7.399343600,0,0
-7.399133500,1,0
-7.393843100,0,0
-7.100568400,1,0
-7.095566800,0,0
-7.095461900,1,0
-7.094410800,0,0
-7.094306900,1,0
-7.093255600,0,0
-7.093151200,1,0
-7.093046400,0,0
-7.092312200,1,0
-7.092099500,0,0
-7.091785200,1,0
-7.091680000,0,0
-7.091156200,1,0
-7.090943400,0,0
-7.090734100,1,0
-7.090629300,0,0
-7.090524500,1,0
-7.090419300,0,0
-7.090104900,1,0
-7.089787600,0,0
-7.088844300,1,0
-7.088629600,0,0
-7.088315200,1,0
-7.088209800,0,0
-7.087686000,1,0
-7.087471200,0,0
-7.087156900,1,0
-7.086947000,0,0
-7.086842600,1,0
-7.086632700,0,0
-7.086528400,1,0
-7.086173400,0,0
-7.086065700,1,0
-7.085027000,0,0
-7.084920100,1,0
-7.083881400,0,0
-7.083775200,1,0
-7.083672900,0,0
-7.082943100,1,0
-7.082736500,0,0
-7.082525300,1,0
-7.082319600,0,0
-7.081797700,1,0
-7.081590900,0,0
-7.080652700,1,0
-7.080445400,0,0
-7.080338700,1,0
-7.080132600,0,0
-7.079506800,1,0
-7.079299600,0,0
-7.079193200,1,0
-7.079091100,0,0
-7.078673100,1,0
-7.078571300,0,0
-7.078361300,1,0
-7.078154100,0,0
-7.078047700,1,0
-7.077945500,0,0
-7.077215700,1,0
-7.077008700,0,0
-7.076589900,1,0
-7.076488100,0,0
-7.076070200,1,0
-7.075863500,0,0
-7.075757100,1,0
-7.075551000,0,0
-7.075444900,1,0
-7.075343100,0,0
-7.075133000,1,0
-7.069844600,0,0
-6.776571100,1,0
-6.771568400,0,0
-6.771464100,1,0
-6.770411700,0,0
-6.770307300,1,0
-6.769255900,0,0
-6.769152100,1,0
-6.769046800,0,0
-6.768313100,1,0
-6.768100400,0,0
-6.767786200,1,0
-6.767681400,0,0
-6.767157100,1,0
-6.766944300,0,0
-6.766735000,1,0
-6.766630300,0,0
-6.766525400,1,0
-6.766420600,0,0
-6.766105800,1,0
-6.765788100,0,0
-6.764844400,1,0
-6.764629900,0,0
-6.764315600,1,0
-6.764210800,0,0
-6.763686300,1,0
-6.763471300,0,0
-6.763157400,1,0
-6.762947500,0,0
-6.762842500,1,0
-6.762632500,0,0
-6.762528100,1,0
-6.762174000,0,0
-6.762066400,1,0
-6.761027600,0,0
-6.760920700,1,0
-6.759881900,0,0
-6.759775700,1,0
-6.759673400,0,0
-6.758943500,1,0
-6.758736900,0,0
-6.758525700,1,0
-6.758319900,0,0
-6.757798000,1,0
-6.757591200,0,0
-6.756652800,1,0
-6.756445500,0,0
-6.756338800,1,0
-6.756132700,0,0
-6.755506800,1,0
-6.755299600,0,0
-6.755193200,1,0
-6.755091100,0,0
-6.754673000,1,0
-6.754571200,0,0
-6.754361200,1,0
-6.754154000,0,0
-6.754047600,1,0
-6.753945300,0,0
-6.753215400,1,0
-6.753008500,0,0
-6.752589700,1,0
-6.752487900,0,0
-6.752069900,1,0
-6.751863200,0,0
-6.751756800,1,0
-6.751550700,0,0
-6.751444600,1,0
-6.751342700,0,0
-6.751132600,1,0
-6.745846400,0,0
-6.393574600,1,0
-6.388571800,0,0
-6.388466900,1,0
-6.387415900,0,0
-6.387312100,1,0
-6.386261300,0,0
-6.386157000,1,0
-6.386052200,0,0
-6.385318000,1,0
-6.385105200,0,0
-6.384790800,1,0
-6.384685500,0,0
-6.384161400,1,0
-6.383948500,0,0
-6.383739100,1,0
-6.383634300,0,0
-6.383529400,1,0
-6.383424100,0,0
-6.383109500,1,0
-6.382792200,0,0
-6.381849000,1,0
-6.381634500,0,0
-6.381320200,1,0
-6.381215000,0,0
-6.380691200,1,0
-6.380476300,0,0
-6.380162000,1,0
-6.379952000,0,0
-6.379847700,1,0
-6.379637800,0,0
-6.379533400,1,0
-6.379179600,0,0
-6.379072000,1,0
-6.378033300,0,0
-6.377926400,1,0
-6.376887700,0,0
-6.376781400,1,0
-6.376679200,0,0
-6.375949400,1,0
-6.375742700,0,0
-6.375531600,1,0
-6.375325800,0,0
-6.374803900,1,0
-6.374597100,0,0
-6.373658800,1,0
-6.373451600,0,0
-6.373344800,1,0
-6.373138800,0,0
-6.372512900,1,0
-6.372305800,0,0
-6.372199400,1,0
-6.372097300,0,0
-6.371679300,1,0
-6.371577500,0,0
-6.371367500,1,0
-6.371160300,0,0
-6.371053900,1,0
-6.370951600,0,0
-6.370221800,1,0
-6.370014800,0,0
-6.369596100,1,0
-6.369494300,0,0
-6.369076400,1,0
-6.368869700,0,0
-6.368763200,1,0
-6.368557200,0,0
-6.368451000,1,0
-6.368349200,0,0
-6.368139200,1,0
-6.362849900,0,0
-6.048575700,1,0
-6.043574500,0,0
-6.043469600,1,0
-6.042418800,0,0
-6.042315000,1,0
-6.041263100,0,0
-6.041158800,1,0
-6.041054100,0,0
-6.040319900,1,0
-6.040107100,0,0
-6.039792800,1,0
-6.039687600,0,0
-6.039163800,1,0
-6.038951000,0,0
-6.038741700,1,0
-6.038636400,0,0
-6.038532000,1,0
-6.038426800,0,0
-6.038112400,1,0
-6.037795000,0,0
-6.036851300,1,0
-6.036636600,0,0
-6.036322200,1,0
-6.036216900,0,0
-6.035693100,1,0
-6.035478200,0,0
-6.035164000,1,0
-6.034954100,0,0
-6.034849100,1,0
-6.034639100,0,0
-6.034534700,1,0
-6.034180700,0,0
-6.034072800,1,0
-6.033034100,0,0
-6.032927900,1,0
-6.031889200,0,0
-6.031782800,1,0
-6.031680700,0,0
-6.030950900,1,0
-6.030744100,0,0
-6.030533600,1,0
-6.030327800,0,0
-6.029806000,1,0
-6.029599200,0,0
-6.028660900,1,0
-6.028453500,0,0
-6.028347400,1,0
-6.028141400,0,0
-6.027515500,1,0
-6.027308400,0,0
-6.027202000,1,0
-6.027099700,0,0
-6.026681700,1,0
-6.026579900,0,0
-6.026370000,1,0
-6.026163000,0,0
-6.026056400,1,0
-6.025954300,0,0
-6.025224600,1,0
-6.025017400,0,0
-6.024598800,1,0
-6.024497000,0,0
-6.024079100,1,0
-6.023872400,0,0
-6.023766100,1,0
-6.023560000,0,0
-6.023453900,1,0
-6.023352100,0,0
-6.023142000,1,0
-6.017852200,0,0
-5.725579800,1,0
-5.720579300,0,0
-5.720474500,1,0
-5.719423800,0,0
-5.719318900,1,0
-5.718268200,0,0
-5.718163900,1,0
-5.718059100,0,0
-5.717324900,1,0
-5.717112100,0,0
-5.716797900,1,0
-5.716692700,0,0
-5.716168900,1,0
-5.715956000,0,0
-5.715746700,1,0
-5.715642000,0,0
-5.715537100,1,0
-5.715431800,0,0
-5.715117500,1,0
-5.714800100,0,0
-5.713856600,1,0
-5.713642000,0,0
-5.713327700,1,0
-5.713222500,0,0
-5.712698700,1,0
-5.712483800,0,0
-5.712170100,1,0
-5.711960100,0,0
-5.711855200,1,0
-5.711645400,0,0
-5.711541000,1,0
-5.711186000,0,0
-5.711078100,1,0
-5.710039500,0,0
-5.709933200,1,0
-5.708894600,0,0
-5.708788200,1,0
-5.708686100,0,0
-5.707956300,1,0
-5.707749600,0,0
-5.707539100,1,0
-5.707333300,0,0
-5.706811500,1,0
-5.706604700,0,0
-5.705666400,1,0
-5.705459000,0,0
-5.705352900,1,0
-5.705146900,0,0
-5.704521100,1,0
-5.704313900,0,0
-5.704207500,1,0
-5.704105300,0,0
-5.703687300,1,0
-5.703585500,0,0
-5.703375500,1,0
-5.703168500,0,0
-5.703062000,1,0
-5.702959900,0,0
-5.702230100,1,0
-5.702023000,0,0
-5.701604400,1,0
-5.701502600,0,0
-5.701084700,1,0
-5.700878000,0,0
-5.700771600,1,0
-5.700565600,0,0
-5.700459500,1,0
-5.700357700,0,0
-5.700147600,1,0
-5.694859800,0,0
-5.401581600,1,0
-5.396580200,0,0
-5.396475300,1,0
-5.395423900,0,0
-5.395320000,1,0
-5.394268200,0,0
-5.394163900,1,0
-5.394059100,0,0
-5.393325400,1,0
-5.393112700,0,0
-5.392798400,1,0
-5.392693200,0,0
-5.392169400,1,0
-5.391956500,0,0
-5.391747300,1,0
-5.391642000,0,0
-5.391537600,1,0
-5.391432400,0,0
-5.391118100,1,0
-5.390800700,0,0
-5.389857000,1,0
-5.389642400,0,0
-5.389327900,1,0
-5.389222600,0,0
-5.388698500,1,0
-5.388483500,0,0
-5.388169100,1,0
-5.387959200,0,0
-5.387854300,1,0
-5.387644400,0,0
-5.387540000,1,0
-5.387186100,0,0
-5.387078400,1,0
-5.386039800,0,0
-5.385933400,1,0
-5.384894700,0,0
-5.384788500,1,0
-5.384686400,0,0
-5.383956600,1,0
-5.383749800,0,0
-5.383539100,1,0
-5.383333400,0,0
-5.382811500,1,0
-5.382604800,0,0
-5.381666700,1,0
-5.381459200,0,0
-5.381353000,1,0
-5.381146900,0,0
-5.380521100,1,0
-5.380314000,0,0
-5.380207600,1,0
-5.380105500,0,0
-5.379687500,1,0
-5.379585700,0,0
-5.379375700,1,0
-5.379168600,0,0
-5.379062200,1,0
-5.378960100,0,0
-5.378230300,1,0
-5.378023200,0,0
-5.377604400,1,0
-5.377502700,0,0
-5.377084800,1,0
-5.376878200,0,0
-5.376771400,1,0
-5.376565100,0,0
-5.376459000,1,0
-5.376357200,0,0
-5.376147100,1,0
-5.370857400,0,0
-5.079589300,1,0
-5.074588400,0,0
-5.074483600,1,0
-5.073432800,0,0
-5.073328000,1,0
-5.072277200,0,0
-5.072172900,1,0
-5.072068200,0,0
-5.071334100,1,0
-5.071121300,0,0
-5.070806900,1,0
-5.070701600,0,0
-5.070177500,1,0
-5.069964600,0,0
-5.069755300,1,0
-5.069650600,0,0
-5.069545700,1,0
-5.069440500,0,0
-5.069126100,1,0
-5.068808700,0,0
-5.067865000,1,0
-5.067650400,0,0
-5.067335900,1,0
-5.067230600,0,0
-5.066706700,1,0
-5.066491900,0,0
-5.066178100,1,0
-5.065968100,0,0
-5.065863200,1,0
-5.065653400,0,0
-5.065549000,1,0
-5.065195100,0,0
-5.065087400,1,0
-5.064048700,0,0
-5.063941800,1,0
-5.062903100,0,0
-5.062796800,1,0
-5.062694500,0,0
-5.061964700,1,0
-5.061758100,0,0
-5.061547000,1,0
-5.061341200,0,0
-5.060819300,1,0
-5.060612500,0,0
-5.059674200,1,0
-5.059467000,0,0
-5.059360200,1,0
-5.059154100,0,0
-5.058528300,1,0
-5.058321200,0,0
-5.058214800,1,0
-5.058112600,0,0
-5.057694600,1,0
-5.057592800,0,0
-5.057382800,1,0
-5.057175700,0,0
-5.057069300,1,0
-5.056967000,0,0
-5.056237200,1,0
-5.056030200,0,0
-5.055611400,1,0
-5.055509600,0,0
-5.055091700,1,0
-5.054885000,0,0
-5.054778600,1,0
-5.054572500,0,0
-5.054466400,1,0
-5.054364600,0,0
-5.054154500,1,0
-5.048865400,0,0
-4.729595300,1,0
-4.724593800,0,0
-4.724489400,1,0
-4.723438700,0,0
-4.723334400,1,0
-4.722283500,0,0
-4.722178700,1,0
-4.722073500,0,0
-4.721339700,1,0
-4.721126600,0,0
-4.720811700,1,0
-4.720707000,0,0
-4.720183200,1,0
-4.719970300,0,0
-4.719760900,1,0
-4.719655600,0,0
-4.719550700,1,0
-4.719445800,0,0
-4.719130900,1,0
-4.718814100,0,0
-4.717870800,1,0
-4.717656100,0,0
-4.717341200,1,0
-4.717236400,0,0
-4.716712600,1,0
-4.716497700,0,0
-4.716183400,1,0
-4.715973600,0,0
-4.715868700,1,0
-4.715658700,0,0
-4.715554400,1,0
-4.715201100,0,0
-4.715093300,1,0
-4.714054600,0,0
-4.713948400,1,0
-4.712909700,0,0
-4.712803300,1,0
-4.712701200,0,0
-4.711971400,1,0
-4.711764700,0,0
-4.711554200,1,0
-4.711348400,0,0
-4.710826500,1,0
-4.710619800,0,0
-4.709681500,1,0
-4.709474100,0,0
-4.709368000,1,0
-4.709161900,0,0
-4.708536200,1,0
-4.708329000,0,0
-4.708222600,1,0
-4.708120400,0,0
-4.707702400,1,0
-4.707600600,0,0
-4.707390600,1,0
-4.707183700,0,0
-4.707077100,1,0
-4.706975000,0,0
-4.706245300,1,0
-4.706038200,0,0
-4.705619600,1,0
