Time [s],Value,Parity Error,Framing Error
7.501589500000000,0xFF,,
7.510598500000000,0x9F,,Error
7.511599500000000,0xBD,,Error
7.512628250000000,0xFF,,
7.521596750000000,0xBF,,
7.522598250000000,0x6D,,Error
7.523626750000000,0xFF,,
7.531591250000000,0x1F,,Error
7.532593750000000,0xCD,,Error
7.533594500000000,0xF7,,
7.543594750000000,0x9B,,Error
7.544604000000000,0xE8,,
7.545596250000000,0xFF,,
7.553592750000000,0x1B,,Error
7.554610000000000,0x5D,,
7.555621250000000,0xFF,,
7.563591750000000,0x9B,,Error
7.564609250000000,0xEA,,Error
7.565621500000000,0xFF,,
7.574597000000000,0x3B,,
7.575608250000000,0xD6,,Error
7.576628500000000,0xFF,,
7.586593750000000,0x3F,,
7.587587250000000,0x83,,Error
7.588587500000000,0xFF,,
7.596590250000000,0xBF,,Error
7.597601250000000,0x24,,
7.598620500000000,0xDF,,
7.607594000000000,0xBF,,
7.608587250000000,0xC3,,
7.609578750000000,0xBF,,
7.618597000000000,0xBF,,
7.619591250000000,0xA3,,Error
7.620627000000000,0xDF,,
7.629596000000000,0xBF,,
7.630632000000000,0xFF,,
7.631627500000000,0xFF,,
7.639595000000000,0x3F,,
7.640596500000000,0x45,,Error
7.641596750000000,0xFF,,
7.649591250000000,0x3F,,Error
7.650611250000000,0xF3,,Error
7.651622750000000,0xFF,,
7.659589250000000,0x3F,,
7.660583000000000,0xFB,,Error
7.661583250000000,0xFF,,
7.669594250000000,0x9B,,Error
7.670604750000000,0xEA,,
7.671597250000000,0xFF,,
7.680596000000000,0x3B,,
7.681599500000000,0x05,,Error
7.682600500000000,0xFF,,
7.690594250000000,0xBB,,
7.691588500000000,0x9B,,Error
7.692597250000000,0xFF,,
7.701595500000000,0x3B,,
7.702588500000000,0xEB,,
7.703589000000000,0xFF,,
7.711593750000000,0xBB,,
7.712587000000000,0x93,,
7.713578750000000,0xFF,,
7.720593000000000,0xBB,,
7.721587500000000,0x9B,,Error
7.722596750000000,0xFF,,
7.731596500000000,0x1B,,
7.732589500000000,0x3B,,
7.733580750000000,0xFF,,
7.741592750000000,0xBB,,Error
7.742628750000000,0xF9,,
7.743624500000000,0xFF,,
7.752595250000000,0xBF,,
7.753589000000000,0x9B,,Error
7.754598250000000,0xFF,,
7.763589750000000,0x1F,,
7.764582250000000,0xBB,,Error
7.765619250000000,0xFF,,
7.773596250000000,0xBF,,Error
7.774598250000000,0x75,,
7.775591250000000,0xFF,,
7.784589750000000,0x3F,,Error
7.785592000000000,0xE1,,Error
7.786620250000000,0xFF,,
7.793589250000000,0x3F,,
7.794582250000000,0xF3,,Error
7.795620250000000,0xFF,,
7.804592000000000,0xBF,,
7.805585000000000,0xC3,,Error
7.806621250000000,0xDF,,
7.814589500000000,0x3F,,
7.815582500000000,0xC3,,Error
7.816582500000000,0xFF,,
7.825592500000000,0x3F,,
7.826586250000000,0xD3,,Error
7.827594750000000,0xFF,,
7.835588500000000,0x3B,,
7.836582000000000,0xF3,,
7.837574750000000,0xBF,,
7.845593000000000,0x3B,,Error
7.846594250000000,0x21,,Error
7.847621750000000,0xDF,,
7.855592000000000,0x9B,,
7.856594000000000,0x85,,Error
7.857621000000000,0xDF,,
7.864589750000000,0x1B,,Error
7.865590500000000,0x5D,,
7.866582750000000,0xFF,,
7.875592750000000,0x9B,,
7.876611500000000,0x96,,Error
7.877624250000000,0xFF,,
7.885589750000000,0x9B,,Error
7.886625000000000,0xA5,,
7.887620000000000,0xDF,,
7.895588000000000,0x3B,,
7.896582250000000,0xB3,,Error
7.897583250000000,0xFF,,
7.905591750000000,0xBB,,
7.906627500000000,0xE0,,
7.907621500000000,0xFF,,
7.918591250000000,0x9F,,
7.919593250000000,0x01,,Error
7.920620750000000,0xFF,,
7.927588250000000,0xBF,,
7.928624750000000,0xE5,,
7.929618500000000,0xFF,,
7.937587000000000,0x1F,,
7.938597500000000,0xEC,,Error
7.939618000000000,0xDF,,
7.946593500000000,0xBF,,Error
7.947603750000000,0xD6,,Error
7.948623750000000,0xFF,,
7.956590750000000,0x9F,,
7.957584250000000,0xAB,,
7.958576000000000,0xFF,,
7.967593000000000,0x1F,,
7.968586250000000,0xCB,,
7.969587250000000,0xFF,,
7.978589000000000,0x9F,,
7.979582250000000,0xCB,,Error
7.980619000000000,0xDF,,
7.989589500000000,0x1F,,
7.990582000000000,0xD3,,Error
7.991583250000000,0xFF,,
8.000593250000000,0x9B,,
8.001585750000000,0xA3,,
8.002577250000000,0xFF,,
8.011588250000001,0xDB,,Error
8.012588250000000,0x51,,Error
8.013588250000000,0xFF,,
8.021585999999999,0x9B,,
8.022603750000000,0xD6,,Error
8.023614999999999,0xFF,,
8.032589249999999,0x3F,,
8.033583750000000,0xFB,,
8.034583749999999,0xF7,,
8.042587500000000,0xBF,,
8.043581500000000,0xD3,,Error
8.044583250000001,0xFF,,
8.051590750000001,0x3B,,
8.052584500000000,0xBB,,
8.053586250000000,0xFF,,
8.062593500000000,0x1B,,Error
8.063603499999999,0x56,,
8.064596249999999,0xFF,,
8.072589499999999,0x1B,,
8.073582500000001,0x53,,
8.074574750000000,0xFF,,
8.082586500000000,0x3B,,
8.083580000000000,0xBB,,
8.084582500000000,0xFF,,
8.092593000000001,0x1B,,Error
8.093603000000000,0x56,,
8.094595750000000,0xFF,,
8.102588750000001,0x1B,,
8.103581999999999,0x53,,
8.104574500000000,0xFF,,
8.111588250000000,0x3B,,Error
8.112598250000000,0x32,,
8.113618250000000,0xFF,,
8.120587499999999,0x3B,,
8.121582249999999,0x3B,,
8.122585000000001,0xFF,,
8.131593499999999,0xBF,,
8.132595999999999,0xF5,,Error
8.133626250000001,0xFF,,
8.142585250000000,0xBF,,Error
8.143604750000000,0x84,,Error
8.144615999999999,0xFF,,
8.152592000000000,0x1F,,
8.153585250000001,0x1B,,Error
8.154585250000000,0xFF,,
8.162587000000000,0x3F,,Error
8.163622750000000,0xB4,,
8.164618750000001,0xDF,,
8.172586000000001,0x3F,,
8.173579750000000,0x9B,,Error
8.174580750000001,0xFF,,
8.182590500000000,0x3F,,
8.183584000000000,0x0B,,Error
8.184583999999999,0xFF,,
8.192587250000001,0x3F,,Error
8.193598000000000,0x32,,
8.194617750000001,0xFF,,
8.202584249999999,0x3F,,
8.203578250000000,0x4B,,Error
8.204615499999999,0xFF,,
8.211589000000000,0x1F,,Error
8.212590250000000,0xE1,,Error
8.213590000000000,0xFF,,
8.222589250000000,0x1B,,
8.223582499999999,0xDB,,Error
8.224591750000000,0xFF,,
8.232590999999999,0x1B,,Error
8.233592249999999,0x59,,
8.234584750000000,0xFF,,
8.243586250000000,0xBB,,Error
8.244605750000000,0x84,,Error
8.245616750000000,0xDF,,
8.261589000000001,0x9B,,
8.262581750000001,0xEB,,
8.263574000000000,0xBF,,
8.271591000000001,0xBF,,
8.272592500000000,0xC1,,Error
8.273621250000000,0xFF,,
8.280590000000000,0x9F,,
8.281582750000000,0x7B,,
8.282575000000000,0xFF,,
8.291587000000000,0x3F,,Error
8.292589250000001,0xD5,,
8.293590500000001,0xFF,,
8.301590500000000,0x3F,,Error
8.302592250000000,0xFD,,
8.303586250000000,0xFF,,
8.311587250000001,0x1B,,
8.312588750000000,0x75,,Error
8.313617000000001,0xFF,,
8.320587750000000,0x3B,,
8.321580500000000,0xFB,,
8.322581500000000,0xFF,,
8.329586250000000,0x1B,,Error
8.330612750000000,0x16,,
8.331616000000000,0xDF,,
8.339585749999999,0x9B,,
8.340579000000000,0x83,,Error
8.341616250000000,0xFF,,
8.348583250000001,0x1B,,
8.349584000000000,0x75,,Error
8.350612000000000,0xFF,,
8.357585500000001,0x3F,,Error
8.358605000000001,0xDA,,Error
8.359616000000001,0xFF,,
8.368586750000000,0x1F,,Error
8.369605750000000,0x5A,,Error
8.370616750000000,0xDF,,
8.378583750000001,0x3F,,
8.379586000000000,0x41,,
8.380578000000000,0xFF,,
8.389586500000000,0x9B,,
8.390587999999999,0xE1,,Error
8.391617000000000,0xFF,,
8.399583249999999,0x9B,,
8.400584750000000,0x8D,,Error
8.401612999999999,0xFF,,
8.410587250000001,0x1B,,
8.411580000000001,0x4B,,
8.412571750000000,0xBF,,
8.421588249999999,0xBB,,
8.422590500000000,0x51,,Error
8.423619499999999,0xDF,,
8.431583500000000,0x1B,,
8.432585749999999,0x5D,,
8.433614499999999,0xFF,,
8.441590000000000,0x3B,,
8.442583750000001,0xDB,,
8.443583750000000,0xFF,,
