Time [s],Value,Parity Error,Framing Error
17.177192750000000,0x9B,,
17.178211500000000,0xAE,,
17.179224500000000,0xFF,,
17.189190750000002,0x3B,,
17.190201500000001,0xF6,,Error
17.191222000000000,0xFF,,
17.201191250000001,0xBA,,Error
17.202218750000000,0x90,,
17.203220750000000,0xFF,,
17.215197499999999,0x9A,,Error
17.216208500000000,0x66,,Error
17.217227999999999,0xFF,,
17.226189999999999,0xBB,,
17.227184250000001,0xDB,,
17.228194250000001,0xFF,,
17.246189500000000,0x1F,,Error
17.247208499999999,0x2D,,
17.248221250000000,0xFF,,
17.258191499999999,0x3E,,
17.259202750000000,0x94,,
17.260193500000000,0xFF,,
17.298190999999999,0x3F,,
17.299184499999999,0x7B,,
17.300194250000001,0xFF,,
17.311191999999998,0x3F,,
17.312185750000001,0x1B,,
17.313195749999998,0xFF,,
17.326195999999999,0x1E,,
17.327223499999999,0x25,,
17.328226749999999,0xDF,,
17.362193250000001,0x3E,,Error
17.363195500000000,0x01,,
17.364187250000001,0xFF,,
17.381194250000000,0x3E,,
17.382213250000000,0xCA,,
17.383225249999999,0xDF,,
17.393196000000000,0x1E,,Error
17.394214750000000,0x45,,
17.395226749999999,0xFF,,
17.406194750000001,0x3A,,
17.407189249999998,0xAB,,
17.408198500000001,0xFF,,
17.421187499999998,0x1B,,Error
17.422206750000001,0x2A,,Error
17.423218500000001,0xFF,,
17.443189749999998,0x9B,,Error
17.444208000000000,0x5A,,Error
17.445220750000001,0xFF,,
17.457193749999998,0x3B,,
17.458221999999999,0x15,,
17.459225499999999,0xDF,,
17.470191750000001,0x9B,,Error
17.471209500000001,0xFC,,
17.472221500000000,0xFF,,
17.490194500000001,0x3B,,
17.491222499999999,0xB6,,
17.492225749999999,0xDF,,
17.503188250000001,0x3A,,
17.504190250000001,0xE5,,Error
17.505218750000001,0xFF,,
17.518186249999999,0x3A,,Error
17.519196749999999,0xC4,,Error
17.520217250000002,0xDF,,
17.532191999999998,0x9F,,
17.533227749999998,0xF9,,
17.534224250000001,0xFF,,
17.543191749999998,0xBF,,
17.544203499999998,0xFC,,Error
17.545224999999999,0xFF,,
17.555191250000000,0x1F,,
17.556201750000000,0xF6,,Error
17.557224000000001,0xFF,,
17.567193499999998,0x3E,,
17.568186749999999,0xE3,,
17.569197249999998,0xFF,,
17.579188750000000,0xBF,,
17.580182250000000,0xEB,,Error
17.581193249999998,0xFF,,
17.591189249999999,0x1F,,Error
17.592190750000000,0x71,,Error
17.593218749999998,0xDF,,
17.603191500000001,0xBE,,Error
17.604194249999999,0x79,,Error
17.605222749999999,0xFF,,
17.621189749999999,0x3E,,Error
17.622217249999999,0x7B,,
17.623221000000001,0xDF,,
17.635191750000001,0x3B,,
17.636227999999999,0xC4,,
17.637222500000000,0xDF,,
17.684186000000000,0x9B,,Error
17.685196000000001,0x12,,
17.686188000000001,0xFF,,
17.700192749999999,0x1B,,Error
17.701220249999999,0x37,,
17.702223249999999,0xFF,,
17.712185500000000,0x3A,,Error
17.713213750000001,0xF4,,
17.714217999999999,0xFF,,
17.725186500000000,0x1B,,
17.726179250000001,0xCB,,
17.727172500000002,0xFF,,
17.737191500000002,0x3B,,Error
17.738254999999999,0x98,,
17.739255499999999,0xDF,,
17.748187250000001,0x1B,,Error
17.749188250000000,0xE5,,Error
17.750217249999999,0xDF,,
17.760186500000000,0x1A,,
17.761179500000001,0xAB,,
17.762179249999999,0xFF,,
17.770184499999999,0x3E,,
17.771179249999999,0xCB,,Error
